Date,Currency,Mean,Buy,Sell,Year,Month,Annual Average Inflation,12-Month Inflation,Nominal GDP prices (Ksh Million),Annual GDP growth (%),Real GDP prices (Ksh Million)
2012-10-09,US DOLLAR,85.1019,85.0061,85.1978,2012,10,12.04,4.14,"4,767,191",4.6,"6,368,448"
2012-10-08,US DOLLAR,84.9153,84.8139,85.0167,2012,10,12.04,4.14,"4,767,191",4.6,"6,368,448"
2012-10-05,US DOLLAR,84.9125,84.8183,85.0067,2012,10,12.04,4.14,"4,767,191",4.6,"6,368,448"
2012-10-04,US DOLLAR,84.925,84.8333,85.0167,2012,10,12.04,4.14,"4,767,191",4.6,"6,368,448"
2012-10-03,US DOLLAR,84.9714,84.8811,85.0617,2012,10,12.04,4.14,"4,767,191",4.6,"6,368,448"
2012-10-02,US DOLLAR,85.1764,85.0861,85.2667,2012,10,12.04,4.14,"4,767,191",4.6,"6,368,448"
2012-10-01,US DOLLAR,85.2764,85.1861,85.3667,2012,10,12.04,4.14,"4,767,191",4.6,"6,368,448"
2012-09-28,US DOLLAR,85.2833,85.1861,85.3806,2012,9,13.29,5.32,"4,767,191",4.6,"6,368,448"
2012-09-27,US DOLLAR,85.1764,85.0833,85.2694,2012,9,13.29,5.32,"4,767,191",4.6,"6,368,448"
2012-09-26,US DOLLAR,85.0097,84.9222,85.0972,2012,9,13.29,5.32,"4,767,191",4.6,"6,368,448"
2012-09-25,US DOLLAR,84.8444,84.7389,84.95,2012,9,13.29,5.32,"4,767,191",4.6,"6,368,448"
2012-09-24,US DOLLAR,84.8667,84.7694,84.9639,2012,9,13.29,5.32,"4,767,191",4.6,"6,368,448"
2012-09-21,US DOLLAR,84.8264,84.7361,84.9167,2012,9,13.29,5.32,"4,767,191",4.6,"6,368,448"
2012-09-20,US DOLLAR,84.8275,84.7361,84.9189,2012,9,13.29,5.32,"4,767,191",4.6,"6,368,448"
2012-09-19,US DOLLAR,84.8847,84.7917,84.9778,2012,9,13.29,5.32,"4,767,191",4.6,"6,368,448"
2012-09-18,US DOLLAR,84.7531,84.6544,84.8517,2012,9,13.29,5.32,"4,767,191",4.6,"6,368,448"
2012-09-17,US DOLLAR,84.3817,84.2761,84.4872,2012,9,13.29,5.32,"4,767,191",4.6,"6,368,448"
2012-09-14,US DOLLAR,84.4042,84.3139,84.4944,2012,9,13.29,5.32,"4,767,191",4.6,"6,368,448"
2012-09-13,US DOLLAR,84.2139,84.1194,84.3083,2012,9,13.29,5.32,"4,767,191",4.6,"6,368,448"
2012-09-12,US DOLLAR,84.1417,84.0444,84.2389,2012,9,13.29,5.32,"4,767,191",4.6,"6,368,448"
2012-09-11,US DOLLAR,84.2403,84.1472,84.3333,2012,9,13.29,5.32,"4,767,191",4.6,"6,368,448"
2012-09-10,US DOLLAR,84.3389,84.2444,84.4333,2012,9,13.29,5.32,"4,767,191",4.6,"6,368,448"
2012-09-07,US DOLLAR,84.4056,84.3111,84.5,2012,9,13.29,5.32,"4,767,191",4.6,"6,368,448"
2012-09-06,US DOLLAR,84.3872,84.2844,84.49,2012,9,13.29,5.32,"4,767,191",4.6,"6,368,448"
2012-09-05,US DOLLAR,84.8653,84.7639,84.9667,2012,9,13.29,5.32,"4,767,191",4.6,"6,368,448"
2012-09-04,US DOLLAR,84.2667,84.1667,84.3667,2012,9,13.29,5.32,"4,767,191",4.6,"6,368,448"
2012-09-03,US DOLLAR,84.1483,84.0539,84.2428,2012,9,13.29,5.32,"4,767,191",4.6,"6,368,448"
2012-08-31,US DOLLAR,84.3208,84.225,84.4167,2012,8,14.33,6.09,"4,767,191",4.6,"6,368,448"
2012-08-30,US DOLLAR,84.1422,84.0644,84.22,2012,8,14.33,6.09,"4,767,191",4.6,"6,368,448"
2012-08-29,US DOLLAR,84.1181,84.0306,84.2056,2012,8,14.33,6.09,"4,767,191",4.6,"6,368,448"
2012-08-28,US DOLLAR,84.0961,84.0017,84.1906,2012,8,14.33,6.09,"4,767,191",4.6,"6,368,448"
2012-08-27,US DOLLAR,84.0236,83.925,84.1222,2012,8,14.33,6.09,"4,767,191",4.6,"6,368,448"
2012-08-24,US DOLLAR,84.0056,83.9167,84.0944,2012,8,14.33,6.09,"4,767,191",4.6,"6,368,448"
2012-08-23,US DOLLAR,83.9903,83.9139,84.0667,2012,8,14.33,6.09,"4,767,191",4.6,"6,368,448"
2012-08-22,US DOLLAR,84.0056,83.9167,84.0944,2012,8,14.33,6.09,"4,767,191",4.6,"6,368,448"
2012-08-21,US DOLLAR,83.975,83.8806,84.0694,2012,8,14.33,6.09,"4,767,191",4.6,"6,368,448"
2012-08-17,US DOLLAR,84.0672,83.9678,84.1667,2012,8,14.33,6.09,"4,767,191",4.6,"6,368,448"
2012-08-16,US DOLLAR,83.9833,83.8833,84.0833,2012,8,14.33,6.09,"4,767,191",4.6,"6,368,448"
2012-08-15,US DOLLAR,83.9333,83.8361,84.0306,2012,8,14.33,6.09,"4,767,191",4.6,"6,368,448"
2012-08-14,US DOLLAR,83.8975,83.8006,83.9944,2012,8,14.33,6.09,"4,767,191",4.6,"6,368,448"
2012-08-13,US DOLLAR,84.0506,83.9594,84.1417,2012,8,14.33,6.09,"4,767,191",4.6,"6,368,448"
2012-08-10,US DOLLAR,84.0139,83.925,84.1028,2012,8,14.33,6.09,"4,767,191",4.6,"6,368,448"
2012-08-09,US DOLLAR,84.0875,83.9917,84.1833,2012,8,14.33,6.09,"4,767,191",4.6,"6,368,448"
2012-08-08,US DOLLAR,83.9367,83.8361,84.0372,2012,8,14.33,6.09,"4,767,191",4.6,"6,368,448"
2012-08-07,US DOLLAR,84.095,84.0028,84.1872,2012,8,14.33,6.09,"4,767,191",4.6,"6,368,448"
2012-08-06,US DOLLAR,84.2022,84.1072,84.2972,2012,8,14.33,6.09,"4,767,191",4.6,"6,368,448"
2012-08-03,US DOLLAR,84.2506,84.1683,84.3328,2012,8,14.33,6.09,"4,767,191",4.6,"6,368,448"
2012-08-02,US DOLLAR,84.2264,84.1378,84.315,2012,8,14.33,6.09,"4,767,191",4.6,"6,368,448"
2012-08-01,US DOLLAR,84.2383,84.1439,84.3328,2012,8,14.33,6.09,"4,767,191",4.6,"6,368,448"
2012-07-31,US DOLLAR,84.2125,84.125,84.3,2012,7,15.27,7.74,"4,767,191",4.6,"6,368,448"
2012-07-30,US DOLLAR,84.2014,84.1111,84.2917,2012,7,15.27,7.74,"4,767,191",4.6,"6,368,448"
2012-07-27,US DOLLAR,84.2011,84.1178,84.2844,2012,7,15.27,7.74,"4,767,191",4.6,"6,368,448"
2012-07-26,US DOLLAR,84.2292,84.1389,84.3194,2012,7,15.27,7.74,"4,767,191",4.6,"6,368,448"
2012-07-25,US DOLLAR,84.2997,84.2139,84.3856,2012,7,15.27,7.74,"4,767,191",4.6,"6,368,448"
2012-07-24,US DOLLAR,84.2617,84.17,84.3533,2012,7,15.27,7.74,"4,767,191",4.6,"6,368,448"
2012-07-23,US DOLLAR,84.1917,84.0972,84.2861,2012,7,15.27,7.74,"4,767,191",4.6,"6,368,448"
2012-07-20,US DOLLAR,84.1447,84.0517,84.2378,2012,7,15.27,7.74,"4,767,191",4.6,"6,368,448"
2012-07-19,US DOLLAR,84.1558,84.0656,84.2461,2012,7,15.27,7.74,"4,767,191",4.6,"6,368,448"
2012-07-18,US DOLLAR,84.1794,84.0853,84.2735,2012,7,15.27,7.74,"4,767,191",4.6,"6,368,448"
2012-07-17,US DOLLAR,84.1889,84.0944,84.2833,2012,7,15.27,7.74,"4,767,191",4.6,"6,368,448"
2012-07-16,US DOLLAR,84.1222,84.025,84.2194,2012,7,15.27,7.74,"4,767,191",4.6,"6,368,448"
2012-07-13,US DOLLAR,84.0265,83.9324,84.1206,2012,7,15.27,7.74,"4,767,191",4.6,"6,368,448"
2012-07-12,US DOLLAR,83.9292,83.8333,84.025,2012,7,15.27,7.74,"4,767,191",4.6,"6,368,448"
2012-07-11,US DOLLAR,83.9588,83.8588,84.0588,2012,7,15.27,7.74,"4,767,191",4.6,"6,368,448"
2012-07-10,US DOLLAR,83.9368,83.8353,84.0382,2012,7,15.27,7.74,"4,767,191",4.6,"6,368,448"
2012-07-09,US DOLLAR,84.0972,83.9917,84.2028,2012,7,15.27,7.74,"4,767,191",4.6,"6,368,448"
2012-07-06,US DOLLAR,84.5292,84.4278,84.6306,2012,7,15.27,7.74,"4,767,191",4.6,"6,368,448"
2012-07-05,US DOLLAR,84.0347,83.9417,84.1278,2012,7,15.27,7.74,"4,767,191",4.6,"6,368,448"
2012-07-04,US DOLLAR,84.0278,83.9306,84.125,2012,7,15.27,7.74,"4,767,191",4.6,"6,368,448"
2012-07-03,US DOLLAR,84.1231,84.0356,84.2106,2012,7,15.27,7.74,"4,767,191",4.6,"6,368,448"
2012-07-02,US DOLLAR,84.1322,84.0378,84.2267,2012,7,15.27,7.74,"4,767,191",4.6,"6,368,448"
2012-06-29,US DOLLAR,84.2333,84.1389,84.3278,2012,6,15.97,10.05,"4,767,191",4.6,"6,368,448"
2012-06-28,US DOLLAR,84.1478,84.0611,84.2344,2012,6,15.97,10.05,"4,767,191",4.6,"6,368,448"
2012-06-27,US DOLLAR,84.1625,84.0639,84.2611,2012,6,15.97,10.05,"4,767,191",4.6,"6,368,448"
2012-06-26,US DOLLAR,84.2519,84.1533,84.3506,2012,6,15.97,10.05,"4,767,191",4.6,"6,368,448"
2012-06-25,US DOLLAR,83.9472,83.8444,84.05,2012,6,15.97,10.05,"4,767,191",4.6,"6,368,448"
2012-06-22,US DOLLAR,84.0125,83.9083,84.1167,2012,6,15.97,10.05,"4,767,191",4.6,"6,368,448"
2012-06-21,US DOLLAR,83.6403,83.5417,83.7389,2012,6,15.97,10.05,"4,767,191",4.6,"6,368,448"
2012-06-20,US DOLLAR,84.1556,84.05,84.2611,2012,6,15.97,10.05,"4,767,191",4.6,"6,368,448"
2012-06-19,US DOLLAR,84.525,84.4139,84.6361,2012,6,15.97,10.05,"4,767,191",4.6,"6,368,448"
2012-06-18,US DOLLAR,84.8847,84.7833,84.9861,2012,6,15.97,10.05,"4,767,191",4.6,"6,368,448"
2012-06-15,US DOLLAR,85.1306,85.025,85.2361,2012,6,15.97,10.05,"4,767,191",4.6,"6,368,448"
2012-06-14,US DOLLAR,85.2667,85.1694,85.3639,2012,6,15.97,10.05,"4,767,191",4.6,"6,368,448"
2012-06-13,US DOLLAR,85.4556,85.3444,85.5667,2012,6,15.97,10.05,"4,767,191",4.6,"6,368,448"
2012-06-12,US DOLLAR,85.2431,85.1361,85.35,2012,6,15.97,10.05,"4,767,191",4.6,"6,368,448"
2012-06-11,US DOLLAR,84.8125,84.7056,84.9194,2012,6,15.97,10.05,"4,767,191",4.6,"6,368,448"
2012-06-08,US DOLLAR,84.6722,84.5694,84.775,2012,6,15.97,10.05,"4,767,191",4.6,"6,368,448"
2012-06-07,US DOLLAR,85.5111,85.4139,85.6083,2012,6,15.97,10.05,"4,767,191",4.6,"6,368,448"
2012-06-06,US DOLLAR,85.6486,85.5389,85.7583,2012,6,15.97,10.05,"4,767,191",4.6,"6,368,448"
2012-06-05,US DOLLAR,85.9569,85.85,86.0639,2012,6,15.97,10.05,"4,767,191",4.6,"6,368,448"
2012-06-04,US DOLLAR,86.1167,85.9806,86.2528,2012,6,15.97,10.05,"4,767,191",4.6,"6,368,448"
2012-05-31,US DOLLAR,86.825,86.725,86.925,2012,5,16.4,12.22,"4,767,191",4.6,"6,368,448"
2012-05-30,US DOLLAR,85.9556,85.8611,86.05,2012,5,16.4,12.22,"4,767,191",4.6,"6,368,448"
2012-05-29,US DOLLAR,85.5819,85.4833,85.6806,2012,5,16.4,12.22,"4,767,191",4.6,"6,368,448"
2012-05-28,US DOLLAR,85.3958,85.2972,85.4944,2012,5,16.4,12.22,"4,767,191",4.6,"6,368,448"
2012-05-25,US DOLLAR,85.3153,85.225,85.4056,2012,5,16.4,12.22,"4,767,191",4.6,"6,368,448"
2012-05-24,US DOLLAR,85.2558,85.1572,85.3544,2012,5,16.4,12.22,"4,767,191",4.6,"6,368,448"
2012-05-23,US DOLLAR,85.1625,85.0611,85.2639,2012,5,16.4,12.22,"4,767,191",4.6,"6,368,448"
2012-05-22,US DOLLAR,84.5639,84.4639,84.6639,2012,5,16.4,12.22,"4,767,191",4.6,"6,368,448"
2012-05-21,US DOLLAR,84.9572,84.8561,85.0583,2012,5,16.4,12.22,"4,767,191",4.6,"6,368,448"
2012-05-18,US DOLLAR,85.1625,85.0611,85.2639,2012,5,16.4,12.22,"4,767,191",4.6,"6,368,448"
2012-05-17,US DOLLAR,84.5639,84.4639,84.6639,2012,5,16.4,12.22,"4,767,191",4.6,"6,368,448"
2012-05-16,US DOLLAR,84.9572,84.8561,85.0583,2012,5,16.4,12.22,"4,767,191",4.6,"6,368,448"
2012-05-15,US DOLLAR,83.9469,83.8472,84.0467,2012,5,16.4,12.22,"4,767,191",4.6,"6,368,448"
2012-05-14,US DOLLAR,83.6764,83.5833,83.7694,2012,5,16.4,12.22,"4,767,191",4.6,"6,368,448"
2012-05-11,US DOLLAR,83.6181,83.5167,83.7194,2012,5,16.4,12.22,"4,767,191",4.6,"6,368,448"
2012-05-10,US DOLLAR,83.3972,83.3083,83.4861,2012,5,16.4,12.22,"4,767,191",4.6,"6,368,448"
2012-05-09,US DOLLAR,83.2958,83.2139,83.3778,2012,5,16.4,12.22,"4,767,191",4.6,"6,368,448"
2012-05-08,US DOLLAR,83.2831,83.2067,83.3594,2012,5,16.4,12.22,"4,767,191",4.6,"6,368,448"
2012-05-07,US DOLLAR,83.2703,83.1911,83.3494,2012,5,16.4,12.22,"4,767,191",4.6,"6,368,448"
2012-05-04,US DOLLAR,83.2806,83.1972,83.3639,2012,5,16.4,12.22,"4,767,191",4.6,"6,368,448"
2012-05-03,US DOLLAR,83.4053,83.3122,83.4983,2012,5,16.4,12.22,"4,767,191",4.6,"6,368,448"
2012-05-02,US DOLLAR,83.2903,83.2,83.3806,2012,5,16.4,12.22,"4,767,191",4.6,"6,368,448"
2012-04-30,US DOLLAR,83.2164,83.1344,83.2983,2012,4,16.5,13.06,"4,767,191",4.6,"6,368,448"
2012-04-27,US DOLLAR,83.25,83.1611,83.3389,2012,4,16.5,13.06,"4,767,191",4.6,"6,368,448"
2012-04-26,US DOLLAR,83.265,83.1844,83.3456,2012,4,16.5,13.06,"4,767,191",4.6,"6,368,448"
2012-04-25,US DOLLAR,83.2531,83.1711,83.335,2012,4,16.5,13.06,"4,767,191",4.6,"6,368,448"
2012-04-24,US DOLLAR,83.2293,83.1403,83.3183,2012,4,16.5,13.06,"4,767,191",4.6,"6,368,448"
2012-04-23,US DOLLAR,83.2178,83.1289,83.3067,2012,4,16.5,13.06,"4,767,191",4.6,"6,368,448"
2012-04-20,US DOLLAR,83.1969,83.1011,83.2928,2012,4,16.5,13.06,"4,767,191",4.6,"6,368,448"
2012-04-19,US DOLLAR,83.1542,83.0583,83.25,2012,4,16.5,13.06,"4,767,191",4.6,"6,368,448"
2012-04-18,US DOLLAR,83.1389,83.0389,83.2389,2012,4,16.5,13.06,"4,767,191",4.6,"6,368,448"
2012-04-17,US DOLLAR,83.15,83.0583,83.2417,2012,4,16.5,13.06,"4,767,191",4.6,"6,368,448"
2012-04-16,US DOLLAR,83.1611,83.0667,83.2556,2012,4,16.5,13.06,"4,767,191",4.6,"6,368,448"
2012-04-13,US DOLLAR,83.3681,83.2722,83.4639,2012,4,16.5,13.06,"4,767,191",4.6,"6,368,448"
2012-04-12,US DOLLAR,83.2541,83.1718,83.3365,2012,4,16.5,13.06,"4,767,191",4.6,"6,368,448"
2012-04-11,US DOLLAR,83.1961,83.1044,83.2878,2012,4,16.5,13.06,"4,767,191",4.6,"6,368,448"
2012-04-10,US DOLLAR,83.1031,83.01,83.1961,2012,4,16.5,13.06,"4,767,191",4.6,"6,368,448"
2012-04-05,US DOLLAR,83.0667,82.9722,83.1611,2012,4,16.5,13.06,"4,767,191",4.6,"6,368,448"
2012-04-04,US DOLLAR,83.1764,83.0806,83.2722,2012,4,16.5,13.06,"4,767,191",4.6,"6,368,448"
2012-04-03,US DOLLAR,83.0694,82.9694,83.1694,2012,4,16.5,13.06,"4,767,191",4.6,"6,368,448"
2012-04-02,US DOLLAR,83.1014,83.0,83.2028,2012,4,16.5,13.06,"4,767,191",4.6,"6,368,448"
2012-03-30,US DOLLAR,83.0556,82.9639,83.1472,2012,3,16.45,15.61,"4,767,191",4.6,"6,368,448"
2012-03-29,US DOLLAR,83.0153,82.9139,83.1167,2012,3,16.45,15.61,"4,767,191",4.6,"6,368,448"
2012-03-28,US DOLLAR,83.0278,82.9083,83.1472,2012,3,16.45,15.61,"4,767,191",4.6,"6,368,448"
2012-03-27,US DOLLAR,83.1042,83.0111,83.1972,2012,3,16.45,15.61,"4,767,191",4.6,"6,368,448"
2012-03-26,US DOLLAR,83.0324,82.9294,83.1353,2012,3,16.45,15.61,"4,767,191",4.6,"6,368,448"
2012-03-23,US DOLLAR,83.1083,83.0,83.2167,2012,3,16.45,15.61,"4,767,191",4.6,"6,368,448"
2012-03-22,US DOLLAR,82.8611,82.7556,82.9667,2012,3,16.45,15.61,"4,767,191",4.6,"6,368,448"
2012-03-21,US DOLLAR,82.8489,82.7433,82.9544,2012,3,16.45,15.61,"4,767,191",4.6,"6,368,448"
2012-03-20,US DOLLAR,82.6344,82.5372,82.7317,2012,3,16.45,15.61,"4,767,191",4.6,"6,368,448"
2012-03-19,US DOLLAR,82.9611,82.8528,83.0694,2012,3,16.45,15.61,"4,767,191",4.6,"6,368,448"
2012-03-16,US DOLLAR,82.9617,82.8283,83.095,2012,3,16.45,15.61,"4,767,191",4.6,"6,368,448"
2012-03-15,US DOLLAR,82.3472,82.2472,82.4472,2012,3,16.45,15.61,"4,767,191",4.6,"6,368,448"
2012-03-14,US DOLLAR,82.2694,82.1667,82.3722,2012,3,16.45,15.61,"4,767,191",4.6,"6,368,448"
2012-03-13,US DOLLAR,82.2686,82.1672,82.37,2012,3,16.45,15.61,"4,767,191",4.6,"6,368,448"
2012-03-12,US DOLLAR,82.7125,82.6111,82.8139,2012,3,16.45,15.61,"4,767,191",4.6,"6,368,448"
2012-03-09,US DOLLAR,82.7514,82.6556,82.8472,2012,3,16.45,15.61,"4,767,191",4.6,"6,368,448"
2012-03-09,US DOLLAR,84.1483,84.0539,84.2428,2012,3,16.45,15.61,"4,767,191",4.6,"6,368,448"
2012-03-08,US DOLLAR,82.8292,82.7222,82.9361,2012,3,16.45,15.61,"4,767,191",4.6,"6,368,448"
2012-03-07,US DOLLAR,82.8222,82.7111,82.9333,2012,3,16.45,15.61,"4,767,191",4.6,"6,368,448"
2012-03-06,US DOLLAR,83.3625,83.2611,83.4639,2012,3,16.45,15.61,"4,767,191",4.6,"6,368,448"
2012-03-05,US DOLLAR,83.2347,83.1306,83.3389,2012,3,16.45,15.61,"4,767,191",4.6,"6,368,448"
2012-03-02,US DOLLAR,83.2561,83.1561,83.3561,2012,3,16.45,15.61,"4,767,191",4.6,"6,368,448"
2012-03-01,US DOLLAR,83.2625,83.1611,83.3639,2012,3,16.45,15.61,"4,767,191",4.6,"6,368,448"
2012-02-29,US DOLLAR,82.9708,82.8667,83.075,2012,2,15.93,16.69,"4,767,191",4.6,"6,368,448"
2012-02-28,US DOLLAR,82.7514,82.6417,82.8611,2012,2,15.93,16.69,"4,767,191",4.6,"6,368,448"
2012-02-27,US DOLLAR,82.6519,82.545,82.7589,2012,2,15.93,16.69,"4,767,191",4.6,"6,368,448"
2012-02-24,US DOLLAR,82.6986,82.5917,82.8056,2012,2,15.93,16.69,"4,767,191",4.6,"6,368,448"
2012-02-23,US DOLLAR,82.7569,82.6278,82.8861,2012,2,15.93,16.69,"4,767,191",4.6,"6,368,448"
2012-02-22,US DOLLAR,83.2944,83.1889,83.4,2012,2,15.93,16.69,"4,767,191",4.6,"6,368,448"
2012-02-21,US DOLLAR,83.2972,83.1972,83.3972,2012,2,15.93,16.69,"4,767,191",4.6,"6,368,448"
2012-02-20,US DOLLAR,82.9097,82.8028,83.0167,2012,2,15.93,16.69,"4,767,191",4.6,"6,368,448"
2012-02-17,US DOLLAR,83.0722,82.9611,83.1833,2012,2,15.93,16.69,"4,767,191",4.6,"6,368,448"
2012-02-16,US DOLLAR,83.1667,83.0583,83.275,2012,2,15.93,16.69,"4,767,191",4.6,"6,368,448"
2012-02-15,US DOLLAR,82.93,82.8217,83.0383,2012,2,15.93,16.69,"4,767,191",4.6,"6,368,448"
2012-02-14,US DOLLAR,82.9583,82.8472,83.0694,2012,2,15.93,16.69,"4,767,191",4.6,"6,368,448"
2012-02-13,US DOLLAR,82.8125,82.6944,82.9306,2012,2,15.93,16.69,"4,767,191",4.6,"6,368,448"
2012-02-10,US DOLLAR,83.9278,83.8028,84.0528,2012,2,15.93,16.69,"4,767,191",4.6,"6,368,448"
2012-02-09,US DOLLAR,82.7167,82.6,82.8333,2012,2,15.93,16.69,"4,767,191",4.6,"6,368,448"
2012-02-08,US DOLLAR,83.1403,83.0222,83.2583,2012,2,15.93,16.69,"4,767,191",4.6,"6,368,448"
2012-02-07,US DOLLAR,83.4903,83.375,83.6056,2012,2,15.93,16.69,"4,767,191",4.6,"6,368,448"
2012-02-06,US DOLLAR,83.8125,83.7028,83.9222,2012,2,15.93,16.69,"4,767,191",4.6,"6,368,448"
2012-02-03,US DOLLAR,83.8708,83.7667,83.975,2012,2,15.93,16.69,"4,767,191",4.6,"6,368,448"
2012-02-02,US DOLLAR,83.5861,83.4639,83.7083,2012,2,15.93,16.69,"4,767,191",4.6,"6,368,448"
2012-02-01,US DOLLAR,83.8833,83.7667,84.0,2012,2,15.93,16.69,"4,767,191",4.6,"6,368,448"
2012-01-31,US DOLLAR,84.5875,84.4611,84.7139,2012,1,15.1,18.31,"4,767,191",4.6,"6,368,448"
2012-01-30,US DOLLAR,84.9167,84.7806,85.0528,2012,1,15.1,18.31,"4,767,191",4.6,"6,368,448"
2012-01-27,US DOLLAR,85.0306,84.9,85.1611,2012,1,15.1,18.31,"4,767,191",4.6,"6,368,448"
2012-01-26,US DOLLAR,85.3639,85.2306,85.4972,2012,1,15.1,18.31,"4,767,191",4.6,"6,368,448"
2012-01-25,US DOLLAR,85.8444,85.7111,85.9778,2012,1,15.1,18.31,"4,767,191",4.6,"6,368,448"
2012-01-24,US DOLLAR,86.1,85.9639,86.2361,2012,1,15.1,18.31,"4,767,191",4.6,"6,368,448"
2012-01-23,US DOLLAR,86.0444,85.9056,86.1833,2012,1,15.1,18.31,"4,767,191",4.6,"6,368,448"
2012-01-20,US DOLLAR,85.6778,85.5583,85.7972,2012,1,15.1,18.31,"4,767,191",4.6,"6,368,448"
2012-01-19,US DOLLAR,86.2197,86.0961,86.3433,2012,1,15.1,18.31,"4,767,191",4.6,"6,368,448"
2012-01-18,US DOLLAR,86.3331,86.1928,86.4733,2012,1,15.1,18.31,"4,767,191",4.6,"6,368,448"
2012-01-17,US DOLLAR,86.9583,86.8139,87.1028,2012,1,15.1,18.31,"4,767,191",4.6,"6,368,448"
2012-01-16,US DOLLAR,87.4958,87.3583,87.6333,2012,1,15.1,18.31,"4,767,191",4.6,"6,368,448"
2012-01-13,US DOLLAR,87.5889,87.4794,87.6983,2012,1,15.1,18.31,"4,767,191",4.6,"6,368,448"
2012-01-12,US DOLLAR,87.4208,87.2833,87.5583,2012,1,15.1,18.31,"4,767,191",4.6,"6,368,448"
2012-01-11,US DOLLAR,87.3164,87.1761,87.4567,2012,1,15.1,18.31,"4,767,191",4.6,"6,368,448"
2012-01-10,US DOLLAR,87.1778,87.0556,87.3,2012,1,15.1,18.31,"4,767,191",4.6,"6,368,448"
2012-01-09,US DOLLAR,86.9786,86.81,87.1472,2012,1,15.1,18.31,"4,767,191",4.6,"6,368,448"
2012-01-06,US DOLLAR,87.0361,86.85,87.2222,2012,1,15.1,18.31,"4,767,191",4.6,"6,368,448"
2012-01-05,US DOLLAR,88.4403,88.2778,88.6028,2012,1,15.1,18.31,"4,767,191",4.6,"6,368,448"
2012-01-04,US DOLLAR,85.5722,85.4611,85.6833,2012,1,15.1,18.31,"4,767,191",4.6,"6,368,448"
2012-01-03,US DOLLAR,85.0906,84.9639,85.2172,2012,1,15.1,18.31,"4,767,191",4.6,"6,368,448"
2011-12-30,US DOLLAR,85.0681,84.9278,85.2083,2011,12,14.02,18.93,"4,162,514",5.1,"6,090,206"
2011-12-29,US DOLLAR,84.6667,84.5278,84.8056,2011,12,14.02,18.93,"4,162,514",5.1,"6,090,206"
2011-12-28,US DOLLAR,83.7167,83.6083,83.825,2011,12,14.02,18.93,"4,162,514",5.1,"6,090,206"
2011-12-27,US DOLLAR,83.6472,83.525,83.7694,2011,12,14.02,18.93,"4,162,514",5.1,"6,090,206"
2011-12-23,US DOLLAR,83.6864,83.575,83.7978,2011,12,14.02,18.93,"4,162,514",5.1,"6,090,206"
2011-12-22,US DOLLAR,83.5542,83.4417,83.6667,2011,12,14.02,18.93,"4,162,514",5.1,"6,090,206"
2011-12-21,US DOLLAR,83.5167,83.4083,83.625,2011,12,14.02,18.93,"4,162,514",5.1,"6,090,206"
2011-12-20,US DOLLAR,83.8306,83.6861,83.975,2011,12,14.02,18.93,"4,162,514",5.1,"6,090,206"
2011-12-19,US DOLLAR,83.6939,83.4994,83.8883,2011,12,14.02,18.93,"4,162,514",5.1,"6,090,206"
2011-12-16,US DOLLAR,84.5972,84.4194,84.775,2011,12,14.02,18.93,"4,162,514",5.1,"6,090,206"
2011-12-15,US DOLLAR,87.2792,87.15,87.4083,2011,12,14.02,18.93,"4,162,514",5.1,"6,090,206"
2011-12-14,US DOLLAR,88.9764,88.825,89.1278,2011,12,14.02,18.93,"4,162,514",5.1,"6,090,206"
2011-12-13,US DOLLAR,89.55,89.4361,89.6639,2011,12,14.02,18.93,"4,162,514",5.1,"6,090,206"
2011-12-09,US DOLLAR,89.4986,89.3833,89.6139,2011,12,14.02,18.93,"4,162,514",5.1,"6,090,206"
2011-12-08,US DOLLAR,89.6669,89.5439,89.79,2011,12,14.02,18.93,"4,162,514",5.1,"6,090,206"
2011-12-07,US DOLLAR,89.6236,89.5111,89.7361,2011,12,14.02,18.93,"4,162,514",5.1,"6,090,206"
2011-12-06,US DOLLAR,89.5467,89.4339,89.6594,2011,12,14.02,18.93,"4,162,514",5.1,"6,090,206"
2011-12-05,US DOLLAR,89.8281,89.6906,89.9656,2011,12,14.02,18.93,"4,162,514",5.1,"6,090,206"
2011-12-02,US DOLLAR,89.7125,89.5722,89.8528,2011,12,14.02,18.93,"4,162,514",5.1,"6,090,206"
2011-12-01,US DOLLAR,89.5972,89.4667,89.7278,2011,12,14.02,18.93,"4,162,514",5.1,"6,090,206"
2011-11-30,US DOLLAR,89.7208,89.5889,89.8528,2011,11,12.82,19.72,"4,162,514",5.1,"6,090,206"
2011-11-29,US DOLLAR,90.1681,90.025,90.3111,2011,11,12.82,19.72,"4,162,514",5.1,"6,090,206"
2011-11-28,US DOLLAR,90.5611,90.425,90.6972,2011,11,12.82,19.72,"4,162,514",5.1,"6,090,206"
2011-11-25,US DOLLAR,90.2681,90.15,90.3861,2011,11,12.82,19.72,"4,162,514",5.1,"6,090,206"
2011-11-24,US DOLLAR,90.3097,90.1806,90.4389,2011,11,12.82,19.72,"4,162,514",5.1,"6,090,206"
2011-11-23,US DOLLAR,90.0611,89.9306,90.1917,2011,11,12.82,19.72,"4,162,514",5.1,"6,090,206"
2011-11-22,US DOLLAR,90.6722,90.5306,90.8139,2011,11,12.82,19.72,"4,162,514",5.1,"6,090,206"
2011-11-21,US DOLLAR,91.0417,90.8639,91.2194,2011,11,12.82,19.72,"4,162,514",5.1,"6,090,206"
